timestamp, name, pci.bus_id, driver_version, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB]
2023/12/12 09:22:18.912, NVIDIA A40, 00000000:61:00.0, 545.23.08, 66, 90 %, 73 %, 46068 MiB, 8757 MiB
2023/12/12 09:22:18.912, NVIDIA A40, 00000000:81:00.0, 545.23.08, 37, 10 %, 5 %, 46068 MiB, 35169 MiB
2023/12/12 09:22:18.912, NVIDIA A40, 00000000:A1:00.0, 545.23.08, 26, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 09:22:18.913, NVIDIA A40, 00000000:C1:00.0, 545.23.08, 25, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 09:22:18.914, NVIDIA A40, 00000000:E1:00.0, 545.23.08, 65, 100 %, 55 %, 46068 MiB, 8294 MiB
2023/12/12 09:23:18.915, NVIDIA A40, 00000000:01:00.0, 545.23.08, 30, 16 %, 4 %, 46068 MiB, 45077 MiB
2023/12/12 09:23:18.917, NVIDIA A40, 00000000:23:00.0, 545.23.08, 25, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 09:23:18.918, NVIDIA A40, 00000000:41:00.0, 545.23.08, 38, 4 %, 1 %, 46068 MiB, 35101 MiB
2023/12/12 09:23:18.918, NVIDIA A40, 00000000:61:00.0, 545.23.08, 65, 100 %, 65 %, 46068 MiB, 8757 MiB
2023/12/12 09:23:18.919, NVIDIA A40, 00000000:81:00.0, 545.23.08, 39, 4 %, 2 %, 46068 MiB, 35169 MiB
2023/12/12 09:23:18.919, NVIDIA A40, 00000000:A1:00.0, 545.23.08, 26, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 09:23:18.920, NVIDIA A40, 00000000:C1:00.0, 545.23.08, 25, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 09:23:18.920, NVIDIA A40, 00000000:E1:00.0, 545.23.08, 64, 99 %, 49 %, 46068 MiB, 8294 MiB
2023/12/12 09:24:18.922, NVIDIA A40, 00000000:01:00.0, 545.23.08, 29, 0 %, 0 %, 46068 MiB, 45232 MiB
2023/12/12 09:24:18.922, NVIDIA A40, 00000000:23:00.0, 545.23.08, 25, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 09:24:18.923, NVIDIA A40, 00000000:41:00.0, 545.23.08, 38, 9 %, 4 %, 46068 MiB, 35101 MiB
2023/12/12 09:24:18.924, NVIDIA A40, 00000000:61:00.0, 545.23.08, 65, 88 %, 59 %, 46068 MiB, 8757 MiB
2023/12/12 09:24:18.925, NVIDIA A40, 00000000:81:00.0, 545.23.08, 37, 0 %, 0 %, 46068 MiB, 35169 MiB
2023/12/12 09:24:18.925, NVIDIA A40, 00000000:A1:00.0, 545.23.08, 26, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 09:24:18.926, NVIDIA A40, 00000000:C1:00.0, 545.23.08, 25, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 09:24:18.927, NVIDIA A40, 00000000:E1:00.0, 545.23.08, 65, 100 %, 57 %, 46068 MiB, 8294 MiB
2023/12/12 09:25:18.928, NVIDIA A40, 00000000:01:00.0, 545.23.08, 31, 0 %, 0 %, 46068 MiB, 45228 MiB
2023/12/12 09:25:18.928, NVIDIA A40, 00000000:23:00.0, 545.23.08, 25, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 09:25:18.929, NVIDIA A40, 00000000:41:00.0, 545.23.08, 37, 0 %, 0 %, 46068 MiB, 35101 MiB
2023/12/12 09:25:18.929, NVIDIA A40, 00000000:61:00.0, 545.23.08, 66, 98 %, 87 %, 46068 MiB, 8757 MiB
2023/12/12 09:25:18.930, NVIDIA A40, 00000000:81:00.0, 545.23.08, 37, 0 %, 0 %, 46068 MiB, 35169 MiB
2023/12/12 09:25:18.930, NVIDIA A40, 00000000:A1:00.0, 545.23.08, 26, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 09:25:18.931, NVIDIA A40, 00000000:C1:00.0, 545.23.08, 25, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 09:25:18.931, NVIDIA A40, 00000000:E1:00.0, 545.23.08, 65, 96 %, 38 %, 46068 MiB, 8294 MiB
2023/12/12 09:26:18.932, NVIDIA A40, 00000000:01:00.0, 545.23.08, 32, 0 %, 0 %, 46068 MiB, 45076 MiB
2023/12/12 09:26:18.933, NVIDIA A40, 00000000:23:00.0, 545.23.08, 25, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 09:26:18.934, NVIDIA A40, 00000000:41:00.0, 545.23.08, 40, 4 %, 1 %, 46068 MiB, 35101 MiB
2023/12/12 09:26:18.934, NVIDIA A40, 00000000:61:00.0, 545.23.08, 66, 100 %, 88 %, 46068 MiB, 8757 MiB
2023/12/12 09:26:18.935, NVIDIA A40, 00000000:81:00.0, 545.23.08, 38, 10 %, 5 %, 46068 MiB, 35169 MiB
2023/12/12 09:26:18.937, NVIDIA A40, 00000000:A1:00.0, 545.23.08, 26, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 09:26:18.937, NVIDIA A40, 00000000:C1:00.0, 545.23.08, 25, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 09:26:18.938, NVIDIA A40, 00000000:E1:00.0, 545.23.08, 64, 100 %, 40 %, 46068 MiB, 20966 MiB
2023/12/12 09:27:18.940, NVIDIA A40, 00000000:01:00.0, 545.23.08, 29, 0 %, 0 %, 46068 MiB, 45076 MiB
2023/12/12 09:27:18.941, NVIDIA A40, 00000000:23:00.0, 545.23.08, 25, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 09:27:18.942, NVIDIA A40, 00000000:41:00.0, 545.23.08, 38, 0 %, 0 %, 46068 MiB, 35101 MiB
2023/12/12 09:27:18.942, NVIDIA A40, 00000000:61:00.0, 545.23.08, 66, 91 %, 80 %, 46068 MiB, 8757 MiB
2023/12/12 09:27:18.943, NVIDIA A40, 00000000:81:00.0, 545.23.08, 38, 12 %, 5 %, 46068 MiB, 35169 MiB
2023/12/12 09:27:18.943, NVIDIA A40, 00000000:A1:00.0, 545.23.08, 27, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 09:27:18.944, NVIDIA A40, 00000000:C1:00.0, 545.23.08, 25, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 09:27:18.945, NVIDIA A40, 00000000:E1:00.0, 545.23.08, 65, 99 %, 42 %, 46068 MiB, 20966 MiB
2023/12/12 09:28:18.945, NVIDIA A40, 00000000:01:00.0, 545.23.08, 28, 18 %, 6 %, 46068 MiB, 45076 MiB
2023/12/12 09:28:18.947, NVIDIA A40, 00000000:23:00.0, 545.23.08, 25, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 09:28:18.948, NVIDIA A40, 00000000:41:00.0, 545.23.08, 41, 1 %, 1 %, 46068 MiB, 35101 MiB
2023/12/12 09:28:18.948, NVIDIA A40, 00000000:61:00.0, 545.23.08, 65, 100 %, 88 %, 46068 MiB, 8757 MiB
2023/12/12 09:28:18.949, NVIDIA A40, 00000000:81:00.0, 545.23.08, 40, 40 %, 28 %, 46068 MiB, 35169 MiB
2023/12/12 09:28:18.949, NVIDIA A40, 00000000:A1:00.0, 545.23.08, 27, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 09:28:18.950, NVIDIA A40, 00000000:C1:00.0, 545.23.08, 25, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 09:28:18.951, NVIDIA A40, 00000000:E1:00.0, 545.23.08, 64, 100 %, 46 %, 46068 MiB, 20966 MiB
2023/12/12 09:29:18.956, NVIDIA A40, 00000000:01:00.0, 545.23.08, 30, 16 %, 0 %, 46068 MiB, 45091 MiB
2023/12/12 09:29:18.956, NVIDIA A40, 00000000:23:00.0, 545.23.08, 25, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 09:29:18.957, NVIDIA A40, 00000000:41:00.0, 545.23.08, 40, 6 %, 4 %, 46068 MiB, 35101 MiB
2023/12/12 09:29:18.957, NVIDIA A40, 00000000:61:00.0, 545.23.08, 66, 90 %, 62 %, 46068 MiB, 8757 MiB
2023/12/12 09:29:18.958, NVIDIA A40, 00000000:81:00.0, 545.23.08, 40, 0 %, 0 %, 46068 MiB, 35169 MiB
2023/12/12 09:29:18.959, NVIDIA A40, 00000000:A1:00.0, 545.23.08, 27, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 09:29:18.960, NVIDIA A40, 00000000:C1:00.0, 545.23.08, 25, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 09:29:18.960, NVIDIA A40, 00000000:E1:00.0, 545.23.08, 64, 100 %, 51 %, 46068 MiB, 9556 MiB
2023/12/12 09:30:18.962, NVIDIA A40, 00000000:01:00.0, 545.23.08, 31, 0 %, 0 %, 46068 MiB, 45091 MiB
2023/12/12 09:30:18.962, NVIDIA A40, 00000000:23:00.0, 545.23.08, 25, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 09:30:18.963, NVIDIA A40, 00000000:41:00.0, 545.23.08, 38, 10 %, 5 %, 46068 MiB, 35101 MiB
2023/12/12 09:30:18.963, NVIDIA A40, 00000000:61:00.0, 545.23.08, 67, 88 %, 71 %, 46068 MiB, 8757 MiB
2023/12/12 09:30:18.964, NVIDIA A40, 00000000:81:00.0, 545.23.08, 37, 0 %, 0 %, 46068 MiB, 35169 MiB
2023/12/12 09:30:18.964, NVIDIA A40, 00000000:A1:00.0, 545.23.08, 26, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 09:30:18.965, NVIDIA A40, 00000000:C1:00.0, 545.23.08, 25, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 09:30:18.965, NVIDIA A40, 00000000:E1:00.0, 545.23.08, 62, 99 %, 37 %, 46068 MiB, 8270 MiB
2023/12/12 09:31:18.967, NVIDIA A40, 00000000:01:00.0, 545.23.08, 32, 0 %, 0 %, 46068 MiB, 45085 MiB
2023/12/12 09:31:18.967, NVIDIA A40, 00000000:23:00.0, 545.23.08, 25, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 09:31:18.968, NVIDIA A40, 00000000:41:00.0, 545.23.08, 38, 24 %, 17 %, 46068 MiB, 35101 MiB
2023/12/12 09:31:18.968, NVIDIA A40, 00000000:61:00.0, 545.23.08, 65, 87 %, 60 %, 46068 MiB, 8757 MiB
2023/12/12 09:31:18.969, NVIDIA A40, 00000000:81:00.0, 545.23.08, 37, 0 %, 0 %, 46068 MiB, 35169 MiB
2023/12/12 09:31:18.970, NVIDIA A40, 00000000:A1:00.0, 545.23.08, 27, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 09:31:18.970, NVIDIA A40, 00000000:C1:00.0, 545.23.08, 25, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 09:31:18.971, NVIDIA A40, 00000000:E1:00.0, 545.23.08, 65, 100 %, 61 %, 46068 MiB, 8270 MiB
2023/12/12 09:32:18.977, NVIDIA A40, 00000000:01:00.0, 545.23.08, 29, 0 %, 0 %, 46068 MiB, 45085 MiB
2023/12/12 09:32:18.979, NVIDIA A40, 00000000:23:00.0, 545.23.08, 25, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 09:32:18.982, NVIDIA A40, 00000000:41:00.0, 545.23.08, 38, 14 %, 6 %, 46068 MiB, 35101 MiB
2023/12/12 09:32:18.983, NVIDIA A40, 00000000:61:00.0, 545.23.08, 65, 92 %, 75 %, 46068 MiB, 8757 MiB
2023/12/12 09:32:18.984, NVIDIA A40, 00000000:81:00.0, 545.23.08, 37, 0 %, 0 %, 46068 MiB, 35169 MiB
2023/12/12 09:32:18.984, NVIDIA A40, 00000000:A1:00.0, 545.23.08, 26, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 09:32:18.985, NVIDIA A40, 00000000:C1:00.0, 545.23.08, 25, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 09:32:18.985, NVIDIA A40, 00000000:E1:00.0, 545.23.08, 65, 100 %, 37 %, 46068 MiB, 8270 MiB
2023/12/12 09:33:18.987, NVIDIA A40, 00000000:01:00.0, 545.23.08, 28, 0 %, 0 %, 46068 MiB, 45085 MiB
2023/12/12 09:33:18.989, NVIDIA A40, 00000000:23:00.0, 545.23.08, 25, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 09:33:18.989, NVIDIA A40, 00000000:41:00.0, 545.23.08, 37, 0 %, 0 %, 46068 MiB, 35101 MiB
2023/12/12 09:33:18.990, NVIDIA A40, 00000000:61:00.0, 545.23.08, 66, 100 %, 92 %, 46068 MiB, 8757 MiB
2023/12/12 09:33:18.990, NVIDIA A40, 00000000:81:00.0, 545.23.08, 37, 38 %, 25 %, 46068 MiB, 35169 MiB
2023/12/12 09:33:18.991, NVIDIA A40, 00000000:A1:00.0, 545.23.08, 26, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 09:33:18.991, NVIDIA A40, 00000000:C1:00.0, 545.23.08, 25, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 09:33:18.992, NVIDIA A40, 00000000:E1:00.0, 545.23.08, 65, 100 %, 50 %, 46068 MiB, 8270 MiB
2023/12/12 09:34:18.992, NVIDIA A40, 00000000:01:00.0, 545.23.08, 28, 0 %, 0 %, 46068 MiB, 45085 MiB
2023/12/12 09:34:18.994, NVIDIA A40, 00000000:23:00.0, 545.23.08, 25, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 09:34:18.994, NVIDIA A40, 00000000:41:00.0, 545.23.08, 37, 45 %, 32 %, 46068 MiB, 35101 MiB
2023/12/12 09:34:18.995, NVIDIA A40, 00000000:61:00.0, 545.23.08, 66, 100 %, 64 %, 46068 MiB, 8757 MiB
2023/12/12 09:34:18.995, NVIDIA A40, 00000000:81:00.0, 545.23.08, 37, 10 %, 5 %, 46068 MiB, 35169 MiB
2023/12/12 09:34:18.995, NVIDIA A40, 00000000:A1:00.0, 545.23.08, 26, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 09:34:18.996, NVIDIA A40, 00000000:C1:00.0, 545.23.08, 25, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 09:34:18.997, NVIDIA A40, 00000000:E1:00.0, 545.23.08, 64, 99 %, 42 %, 46068 MiB, 8270 MiB
2023/12/12 09:35:18.998, NVIDIA A40, 00000000:01:00.0, 545.23.08, 28, 21 %, 5 %, 46068 MiB, 45085 MiB
2023/12/12 09:35:19.000, NVIDIA A40, 00000000:23:00.0, 545.23.08, 25, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 09:35:19.001, NVIDIA A40, 00000000:41:00.0, 545.23.08, 37, 0 %, 0 %, 46068 MiB, 35101 MiB
2023/12/12 09:35:19.001, NVIDIA A40, 00000000:61:00.0, 545.23.08, 66, 88 %, 61 %, 46068 MiB, 8757 MiB
2023/12/12 09:35:19.002, NVIDIA A40, 00000000:81:00.0, 545.23.08, 37, 3 %, 1 %, 46068 MiB, 35169 MiB
2023/12/12 09:35:19.002, NVIDIA A40, 00000000:A1:00.0, 545.23.08, 26, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 09:35:19.003, NVIDIA A40, 00000000:C1:00.0, 545.23.08, 25, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 09:35:19.003, NVIDIA A40, 00000000:E1:00.0, 545.23.08, 66, 100 %, 39 %, 46068 MiB, 8270 MiB
2023/12/12 09:36:19.005, NVIDIA A40, 00000000:01:00.0, 545.23.08, 30, 5 %, 0 %, 46068 MiB, 45103 MiB
2023/12/12 09:36:19.005, NVIDIA A40, 00000000:23:00.0, 545.23.08, 25, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 09:36:19.006, NVIDIA A40, 00000000:41:00.0, 545.23.08, 38, 10 %, 5 %, 46068 MiB, 35101 MiB
2023/12/12 09:36:19.006, NVIDIA A40, 00000000:61:00.0, 545.23.08, 65, 90 %, 58 %, 46068 MiB, 8757 MiB
2023/12/12 09:36:19.007, NVIDIA A40, 00000000:81:00.0, 545.23.08, 39, 5 %, 1 %, 46068 MiB, 35169 MiB
2023/12/12 09:36:19.008, NVIDIA A40, 00000000:A1:00.0, 545.23.08, 26, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 09:36:19.008, NVIDIA A40, 00000000:C1:00.0, 545.23.08, 25, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 09:36:19.009, NVIDIA A40, 00000000:E1:00.0, 545.23.08, 65, 100 %, 50 %, 46068 MiB, 8270 MiB
2023/12/12 09:37:19.010, NVIDIA A40, 00000000:01:00.0, 545.23.08, 28, 0 %, 0 %, 46068 MiB, 45103 MiB
2023/12/12 09:37:19.011, NVIDIA A40, 00000000:23:00.0, 545.23.08, 25, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 09:37:19.012, NVIDIA A40, 00000000:41:00.0, 545.23.08, 38, 42 %, 30 %, 46068 MiB, 35101 MiB
2023/12/12 09:37:19.012, NVIDIA A40, 00000000:61:00.0, 545.23.08, 65, 92 %, 80 %, 46068 MiB, 8757 MiB
2023/12/12 09:37:19.013, NVIDIA A40, 00000000:81:00.0, 545.23.08, 37, 0 %, 0 %, 46068 MiB, 35169 MiB
2023/12/12 09:37:19.013, NVIDIA A40, 00000000:A1:00.0, 545.23.08, 26, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 09:37:19.014, NVIDIA A40, 00000000:C1:00.0, 545.23.08, 25, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 09:37:19.014, NVIDIA A40, 00000000:E1:00.0, 545.23.08, 64, 100 %, 38 %, 46068 MiB, 8270 MiB
2023/12/12 09:38:19.016, NVIDIA A40, 00000000:01:00.0, 545.23.08, 29, 7 %, 0 %, 46068 MiB, 45087 MiB
2023/12/12 09:38:19.016, NVIDIA A40, 00000000:23:00.0, 545.23.08, 25, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 09:38:19.017, NVIDIA A40, 00000000:41:00.0, 545.23.08, 39, 11 %, 0 %, 46068 MiB, 35101 MiB
2023/12/12 09:38:19.017, NVIDIA A40, 00000000:61:00.0, 545.23.08, 65, 91 %, 59 %, 46068 MiB, 8757 MiB
2023/12/12 09:38:19.018, NVIDIA A40, 00000000:81:00.0, 545.23.08, 35, 0 %, 0 %, 46068 MiB, 35169 MiB
2023/12/12 09:38:19.019, NVIDIA A40, 00000000:A1:00.0, 545.23.08, 26, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 09:38:19.019, NVIDIA A40, 00000000:C1:00.0, 545.23.08, 25, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 09:38:19.020, NVIDIA A40, 00000000:E1:00.0, 545.23.08, 64, 99 %, 34 %, 46068 MiB, 8270 MiB
2023/12/12 09:39:19.030, NVIDIA A40, 00000000:01:00.0, 545.23.08, 29, 0 %, 0 %, 46068 MiB, 45094 MiB
2023/12/12 09:39:19.033, NVIDIA A40, 00000000:23:00.0, 545.23.08, 25, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 09:39:19.034, NVIDIA A40, 00000000:41:00.0, 545.23.08, 39, 42 %, 30 %, 46068 MiB, 35101 MiB
2023/12/12 09:39:19.034, NVIDIA A40, 00000000:61:00.0, 545.23.08, 65, 100 %, 90 %, 46068 MiB, 8757 MiB
2023/12/12 09:39:19.035, NVIDIA A40, 00000000:81:00.0, 545.23.08, 34, 0 %, 0 %, 46068 MiB, 35169 MiB
2023/12/12 09:39:19.035, NVIDIA A40, 00000000:A1:00.0, 545.23.08, 26, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 09:39:19.036, NVIDIA A40, 00000000:C1:00.0, 545.23.08, 25, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 09:39:19.037, NVIDIA A40, 00000000:E1:00.0, 545.23.08, 64, 99 %, 69 %, 46068 MiB, 8270 MiB
2023/12/12 09:40:19.038, NVIDIA A40, 00000000:01:00.0, 545.23.08, 29, 0 %, 0 %, 46068 MiB, 45096 MiB
2023/12/12 09:40:19.039, NVIDIA A40, 00000000:23:00.0, 545.23.08, 25, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 09:40:19.041, NVIDIA A40, 00000000:41:00.0, 545.23.08, 38, 0 %, 0 %, 46068 MiB, 35101 MiB
2023/12/12 09:40:19.041, NVIDIA A40, 00000000:61:00.0, 545.23.08, 66, 91 %, 63 %, 46068 MiB, 8757 MiB
2023/12/12 09:40:19.042, NVIDIA A40, 00000000:81:00.0, 545.23.08, 36, 4 %, 1 %, 46068 MiB, 35169 MiB
2023/12/12 09:40:19.042, NVIDIA A40, 00000000:A1:00.0, 545.23.08, 27, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 09:40:19.043, NVIDIA A40, 00000000:C1:00.0, 545.23.08, 25, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 09:40:19.044, NVIDIA A40, 00000000:E1:00.0, 545.23.08, 65, 100 %, 61 %, 46068 MiB, 8270 MiB
2023/12/12 09:41:19.044, NVIDIA A40, 00000000:01:00.0, 545.23.08, 31, 0 %, 0 %, 46068 MiB, 45096 MiB
2023/12/12 09:41:19.045, NVIDIA A40, 00000000:23:00.0, 545.23.08, 25, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 09:41:19.046, NVIDIA A40, 00000000:41:00.0, 545.23.08, 39, 0 %, 0 %, 46068 MiB, 35101 MiB
2023/12/12 09:41:19.047, NVIDIA A40, 00000000:61:00.0, 545.23.08, 66, 88 %, 70 %, 46068 MiB, 8757 MiB
2023/12/12 09:41:19.047, NVIDIA A40, 00000000:81:00.0, 545.23.08, 38, 0 %, 0 %, 46068 MiB, 35169 MiB
2023/12/12 09:41:19.048, NVIDIA A40, 00000000:A1:00.0, 545.23.08, 27, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 09:41:19.052, NVIDIA A40, 00000000:C1:00.0, 545.23.08, 25, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 09:41:19.052, NVIDIA A40, 00000000:E1:00.0, 545.23.08, 63, 99 %, 38 %, 46068 MiB, 8270 MiB
2023/12/12 09:42:19.054, NVIDIA A40, 00000000:01:00.0, 545.23.08, 29, 23 %, 5 %, 46068 MiB, 45096 MiB
2023/12/12 09:42:19.056, NVIDIA A40, 00000000:23:00.0, 545.23.08, 25, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 09:42:19.057, NVIDIA A40, 00000000:41:00.0, 545.23.08, 38, 0 %, 0 %, 46068 MiB, 35101 MiB
2023/12/12 09:42:19.057, NVIDIA A40, 00000000:61:00.0, 545.23.08, 65, 92 %, 74 %, 46068 MiB, 8757 MiB
2023/12/12 09:42:19.058, NVIDIA A40, 00000000:81:00.0, 545.23.08, 37, 0 %, 0 %, 46068 MiB, 35169 MiB
2023/12/12 09:42:19.059, NVIDIA A40, 00000000:A1:00.0, 545.23.08, 26, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 09:42:19.059, NVIDIA A40, 00000000:C1:00.0, 545.23.08, 25, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 09:42:19.060, NVIDIA A40, 00000000:E1:00.0, 545.23.08, 63, 86 %, 35 %, 46068 MiB, 20966 MiB
2023/12/12 09:43:19.068, NVIDIA A40, 00000000:01:00.0, 545.23.08, 31, 9 %, 0 %, 46068 MiB, 45095 MiB
2023/12/12 09:43:19.068, NVIDIA A40, 00000000:23:00.0, 545.23.08, 25, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 09:43:19.069, NVIDIA A40, 00000000:41:00.0, 545.23.08, 39, 4 %, 1 %, 46068 MiB, 35101 MiB
2023/12/12 09:43:19.070, NVIDIA A40, 00000000:61:00.0, 545.23.08, 66, 100 %, 83 %, 46068 MiB, 8757 MiB
2023/12/12 09:43:19.071, NVIDIA A40, 00000000:81:00.0, 545.23.08, 38, 18 %, 11 %, 46068 MiB, 35169 MiB
2023/12/12 09:43:19.071, NVIDIA A40, 00000000:A1:00.0, 545.23.08, 26, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 09:43:19.072, NVIDIA A40, 00000000:C1:00.0, 545.23.08, 25, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 09:43:19.072, NVIDIA A40, 00000000:E1:00.0, 545.23.08, 64, 99 %, 42 %, 46068 MiB, 20966 MiB
2023/12/12 09:44:19.073, NVIDIA A40, 00000000:01:00.0, 545.23.08, 32, 0 %, 0 %, 46068 MiB, 45090 MiB
2023/12/12 09:44:19.074, NVIDIA A40, 00000000:23:00.0, 545.23.08, 25, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 09:44:19.075, NVIDIA A40, 00000000:41:00.0, 545.23.08, 38, 10 %, 5 %, 46068 MiB, 35101 MiB
2023/12/12 09:44:19.075, NVIDIA A40, 00000000:61:00.0, 545.23.08, 66, 90 %, 75 %, 46068 MiB, 8757 MiB
2023/12/12 09:44:19.076, NVIDIA A40, 00000000:81:00.0, 545.23.08, 37, 52 %, 35 %, 46068 MiB, 35169 MiB
2023/12/12 09:44:19.076, NVIDIA A40, 00000000:A1:00.0, 545.23.08, 26, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 09:44:19.077, NVIDIA A40, 00000000:C1:00.0, 545.23.08, 25, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 09:44:19.077, NVIDIA A40, 00000000:E1:00.0, 545.23.08, 63, 95 %, 52 %, 46068 MiB, 20966 MiB
2023/12/12 09:45:19.079, NVIDIA A40, 00000000:01:00.0, 545.23.08, 29, 30 %, 9 %, 46068 MiB, 45090 MiB
2023/12/12 09:45:19.081, NVIDIA A40, 00000000:23:00.0, 545.23.08, 25, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 09:45:19.081, NVIDIA A40, 00000000:41:00.0, 545.23.08, 37, 1 %, 1 %, 46068 MiB, 35101 MiB
2023/12/12 09:45:19.082, NVIDIA A40, 00000000:61:00.0, 545.23.08, 65, 92 %, 64 %, 46068 MiB, 8757 MiB
2023/12/12 09:45:19.082, NVIDIA A40, 00000000:81:00.0, 545.23.08, 41, 4 %, 1 %, 46068 MiB, 35169 MiB
